"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
363 4951.0000000000 4951.0000000000 4951.0000000000 4951.0000000000
390 4956.0000000000 4956.0000000000 4956.0000000000 4956.0000000000
393 4966.0000000000 4966.0000000000 4966.0000000000 4966.0000000000
671 5004.0000000000 5004.0000000000 5004.0000000000 5004.0000000000
712 5028.0000000000 5028.0000000000 5028.0000000000 5028.0000000000
753 5049.0000000000 5049.0000000000 5049.0000000000 5049.0000000000
1370 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4936.0000000000 5050.0000000000 4936.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2455.0000000000 2455.0000000000 2455.0000000000 2455.0000000000
2 2522.0000000000 2522.0000000000 2522.0000000000 2522.0000000000
5 2545.0000000000 2545.0000000000 2545.0000000000 2545.0000000000
8 2566.0000000000 2566.0000000000 2566.0000000000 2566.0000000000
13 2655.0000000000 2655.0000000000 2655.0000000000 2655.0000000000
21 2786.0000000000 2786.0000000000 2786.0000000000 2786.0000000000
24 2884.0000000000 2884.0000000000 2884.0000000000 2884.0000000000
26 2936.0000000000 2936.0000000000 2936.0000000000 2936.0000000000
29 3099.0000000000 3099.0000000000 3099.0000000000 3099.0000000000
31 3230.0000000000 3230.0000000000 3230.0000000000 3230.0000000000
36 3280.0000000000 3280.0000000000 3280.0000000000 3280.0000000000
41 3352.0000000000 3352.0000000000 3352.0000000000 3352.0000000000
45 3353.0000000000 3353.0000000000 3353.0000000000 3353.0000000000
46 3444.0000000000 3444.0000000000 3444.0000000000 3444.0000000000
47 3450.0000000000 3450.0000000000 3450.0000000000 3450.0000000000
49 3458.0000000000 3458.0000000000 3458.0000000000 3458.0000000000
54 3536.0000000000 3536.0000000000 3536.0000000000 3536.0000000000
55 3602.0000000000 3602.0000000000 3602.0000000000 3602.0000000000
59 3701.0000000000 3701.0000000000 3701.0000000000 3701.0000000000
71 3780.0000000000 3780.0000000000 3780.0000000000 3780.0000000000
79 3834.0000000000 3834.0000000000 3834.0000000000 3834.0000000000
88 3890.0000000000 3890.0000000000 3890.0000000000 3890.0000000000
91 3949.0000000000 3949.0000000000 3949.0000000000 3949.0000000000
96 3963.0000000000 3963.0000000000 3963.0000000000 3963.0000000000
101 3986.0000000000 3986.0000000000 3986.0000000000 3986.0000000000
102 4034.0000000000 4034.0000000000 4034.0000000000 4034.0000000000
104 4035.0000000000 4035.0000000000 4035.0000000000 4035.0000000000
111 4049.0000000000 4049.0000000000 4049.0000000000 4049.0000000000
117 4055.0000000000 4055.0000000000 4055.0000000000 4055.0000000000
118 4112.0000000000 4112.0000000000 4112.0000000000 4112.0000000000
122 4173.0000000000 4173.0000000000 4173.0000000000 4173.0000000000
127 4183.0000000000 4183.0000000000 4183.0000000000 4183.0000000000
134 4233.0000000000 4233.0000000000 4233.0000000000 4233.0000000000
144 4234.0000000000 4234.0000000000 4234.0000000000 4234.0000000000
149 4333.0000000000 4333.0000000000 4333.0000000000 4333.0000000000
168 4347.0000000000 4347.0000000000 4347.0000000000 4347.0000000000
202 4406.0000000000 4406.0000000000 4406.0000000000 4406.0000000000
213 4421.0000000000 4421.0000000000 4421.0000000000 4421.0000000000
223 4517.0000000000 4517.0000000000 4517.0000000000 4517.0000000000
253 4562.0000000000 4562.0000000000 4562.0000000000 4562.0000000000
260 4587.0000000000 4587.0000000000 4587.0000000000 4587.0000000000
305 4617.0000000000 4617.0000000000 4617.0000000000 4617.0000000000
311 4630.0000000000 4630.0000000000 4630.0000000000 4630.0000000000
314 4648.0000000000 4648.0000000000 4648.0000000000 4648.0000000000
344 4658.0000000000 4658.0000000000 4658.0000000000 4658.0000000000
362 4732.0000000000 4732.0000000000 4732.0000000000 4732.0000000000
363 4789.0000000000 4789.0000000000 4789.0000000000 4789.0000000000
414 4833.0000000000 4833.0000000000 4833.0000000000 4833.0000000000
417 4872.0000000000 4872.0000000000 4872.0000000000 4872.0000000000
424 4913.0000000000 4913.0000000000 4913.0000000000 4913.0000000000
534 4935.0000000000 4935.0000000000 4935.0000000000 4935.0000000000
591 4942.0000000000 4942.0000000000 4942.0000000000 4942.0000000000
660 4945.0000000000 4945.0000000000 4945.0000000000 4945.0000000000
673 4948.0000000000 4948.0000000000 4948.0000000000 4948.0000000000
746 5018.0000000000 5018.0000000000 5018.0000000000 5018.0000000000
948 5024.0000000000 5024.0000000000 5024.0000000000 5024.0000000000
1106 5045.0000000000 5045.0000000000 5045.0000000000 5045.0000000000
1699 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2805.0000000000 2805.0000000000 2805.0000000000 2805.0000000000
2 2903.0000000000 2903.0000000000 2903.0000000000 2903.0000000000
5 2960.0000000000 2960.0000000000 2960.0000000000 2960.0000000000
6 2994.0000000000 2994.0000000000 2994.0000000000 2994.0000000000
12 3086.0000000000 3086.0000000000 3086.0000000000 3086.0000000000
14 3092.0000000000 3092.0000000000 3092.0000000000 3092.0000000000
20 3175.0000000000 3175.0000000000 3175.0000000000 3175.0000000000
21 3264.0000000000 3264.0000000000 3264.0000000000 3264.0000000000
25 3302.0000000000 3302.0000000000 3302.0000000000 3302.0000000000
42 3319.0000000000 3319.0000000000 3319.0000000000 3319.0000000000
43 3348.0000000000 3348.0000000000 3348.0000000000 3348.0000000000
49 3355.0000000000 3355.0000000000 3355.0000000000 3355.0000000000
56 3357.0000000000 3357.0000000000 3357.0000000000 3357.0000000000
60 3387.0000000000 3387.0000000000 3387.0000000000 3387.0000000000
61 3416.0000000000 3416.0000000000 3416.0000000000 3416.0000000000
64 3419.0000000000 3419.0000000000 3419.0000000000 3419.0000000000
76 3448.0000000000 3448.0000000000 3448.0000000000 3448.0000000000
78 3449.0000000000 3449.0000000000 3449.0000000000 3449.0000000000
82 3472.0000000000 3472.0000000000 3472.0000000000 3472.0000000000
83 3550.0000000000 3550.0000000000 3550.0000000000 3550.0000000000
85 3552.0000000000 3552.0000000000 3552.0000000000 3552.0000000000
93 3623.0000000000 3623.0000000000 3623.0000000000 3623.0000000000
97 3720.0000000000 3720.0000000000 3720.0000000000 3720.0000000000
102 3749.0000000000 3749.0000000000 3749.0000000000 3749.0000000000
103 3800.0000000000 3800.0000000000 3800.0000000000 3800.0000000000
106 3811.0000000000 3811.0000000000 3811.0000000000 3811.0000000000
107 3846.0000000000 3846.0000000000 3846.0000000000 3846.0000000000
114 3987.0000000000 3987.0000000000 3987.0000000000 3987.0000000000
115 3993.0000000000 3993.0000000000 3993.0000000000 3993.0000000000
118 4009.0000000000 4009.0000000000 4009.0000000000 4009.0000000000
121 4039.0000000000 4039.0000000000 4039.0000000000 4039.0000000000
140 4063.0000000000 4063.0000000000 4063.0000000000 4063.0000000000
145 4085.0000000000 4085.0000000000 4085.0000000000 4085.0000000000
152 4122.0000000000 4122.0000000000 4122.0000000000 4122.0000000000
153 4169.0000000000 4169.0000000000 4169.0000000000 4169.0000000000
160 4184.0000000000 4184.0000000000 4184.0000000000 4184.0000000000
161 4237.0000000000 4237.0000000000 4237.0000000000 4237.0000000000
173 4272.0000000000 4272.0000000000 4272.0000000000 4272.0000000000
181 4361.0000000000 4361.0000000000 4361.0000000000 4361.0000000000
195 4388.0000000000 4388.0000000000 4388.0000000000 4388.0000000000
198 4431.0000000000 4431.0000000000 4431.0000000000 4431.0000000000
200 4462.0000000000 4462.0000000000 4462.0000000000 4462.0000000000
203 4531.0000000000 4531.0000000000 4531.0000000000 4531.0000000000
206 4626.0000000000 4626.0000000000 4626.0000000000 4626.0000000000
209 4683.0000000000 4683.0000000000 4683.0000000000 4683.0000000000
269 4702.0000000000 4702.0000000000 4702.0000000000 4702.0000000000
289 4722.0000000000 4722.0000000000 4722.0000000000 4722.0000000000
296 4776.0000000000 4776.0000000000 4776.0000000000 4776.0000000000
312 4805.0000000000 4805.0000000000 4805.0000000000 4805.0000000000
319 4845.0000000000 4845.0000000000 4845.0000000000 4845.0000000000
345 4859.0000000000 4859.0000000000 4859.0000000000 4859.0000000000
351 4863.0000000000 4863.0000000000 4863.0000000000 4863.0000000000
355 4889.0000000000 4889.0000000000 4889.0000000000 4889.0000000000
408 4913.0000000000 4913.0000000000 4913.0000000000 4913.0000000000
461 4920.0000000000 4920.0000000000 4920.0000000000 4920.0000000000
580 4965.0000000000 4965.0000000000 4965.0000000000 4965.0000000000
661 4970.0000000000 4970.0000000000 4970.0000000000 4970.0000000000
700 4979.0000000000 4979.0000000000 4979.0000000000 4979.0000000000
1016 4980.0000000000 4980.0000000000 4980.0000000000 4980.0000000000
1155 5022.0000000000 5022.0000000000 5022.0000000000 5022.0000000000
1309 5031.0000000000 5031.0000000000 5031.0000000000 5031.0000000000
1363 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4928.0000000000 5050.0000000000 4928.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2371.0000000000 2371.0000000000 2371.0000000000 2371.0000000000
2 2411.0000000000 2411.0000000000 2411.0000000000 2411.0000000000
3 2499.0000000000 2499.0000000000 2499.0000000000 2499.0000000000
8 2554.0000000000 2554.0000000000 2554.0000000000 2554.0000000000
10 2577.0000000000 2577.0000000000 2577.0000000000 2577.0000000000
11 2639.0000000000 2639.0000000000 2639.0000000000 2639.0000000000
17 2681.0000000000 2681.0000000000 2681.0000000000 2681.0000000000
21 2779.0000000000 2779.0000000000 2779.0000000000 2779.0000000000
22 2825.0000000000 2825.0000000000 2825.0000000000 2825.0000000000
23 2844.0000000000 2844.0000000000 2844.0000000000 2844.0000000000
24 2853.0000000000 2853.0000000000 2853.0000000000 2853.0000000000
26 2945.0000000000 2945.0000000000 2945.0000000000 2945.0000000000
29 2974.0000000000 2974.0000000000 2974.0000000000 2974.0000000000
33 3022.0000000000 3022.0000000000 3022.0000000000 3022.0000000000
34 3032.0000000000 3032.0000000000 3032.0000000000 3032.0000000000
36 3087.0000000000 3087.0000000000 3087.0000000000 3087.0000000000
38 3167.0000000000 3167.0000000000 3167.0000000000 3167.0000000000
41 3249.0000000000 3249.0000000000 3249.0000000000 3249.0000000000
42 3338.0000000000 3338.0000000000 3338.0000000000 3338.0000000000
46 3388.0000000000 3388.0000000000 3388.0000000000 3388.0000000000
49 3444.0000000000 3444.0000000000 3444.0000000000 3444.0000000000
50 3510.0000000000 3510.0000000000 3510.0000000000 3510.0000000000
58 3594.0000000000 3594.0000000000 3594.0000000000 3594.0000000000
59 3666.0000000000 3666.0000000000 3666.0000000000 3666.0000000000
60 3672.0000000000 3672.0000000000 3672.0000000000 3672.0000000000
68 3710.0000000000 3710.0000000000 3710.0000000000 3710.0000000000
75 3741.0000000000 3741.0000000000 3741.0000000000 3741.0000000000
76 3823.0000000000 3823.0000000000 3823.0000000000 3823.0000000000
84 3891.0000000000 3891.0000000000 3891.0000000000 3891.0000000000
85 3914.0000000000 3914.0000000000 3914.0000000000 3914.0000000000
120 3930.0000000000 3930.0000000000 3930.0000000000 3930.0000000000
122 3949.0000000000 3949.0000000000 3949.0000000000 3949.0000000000
125 4036.0000000000 4036.0000000000 4036.0000000000 4036.0000000000
131 4064.0000000000 4064.0000000000 4064.0000000000 4064.0000000000
134 4107.0000000000 4107.0000000000 4107.0000000000 4107.0000000000
138 4165.0000000000 4165.0000000000 4165.0000000000 4165.0000000000
141 4264.0000000000 4264.0000000000 4264.0000000000 4264.0000000000
171 4332.0000000000 4332.0000000000 4332.0000000000 4332.0000000000
175 4357.0000000000 4357.0000000000 4357.0000000000 4357.0000000000
186 4362.0000000000 4362.0000000000 4362.0000000000 4362.0000000000
194 4443.0000000000 4443.0000000000 4443.0000000000 4443.0000000000
219 4467.0000000000 4467.0000000000 4467.0000000000 4467.0000000000
243 4475.0000000000 4475.0000000000 4475.0000000000 4475.0000000000
278 4569.0000000000 4569.0000000000 4569.0000000000 4569.0000000000
288 4602.0000000000 4602.0000000000 4602.0000000000 4602.0000000000
292 4647.0000000000 4647.0000000000 4647.0000000000 4647.0000000000
321 4683.0000000000 4683.0000000000 4683.0000000000 4683.0000000000
332 4735.0000000000 4735.0000000000 4735.0000000000 4735.0000000000
343 4753.0000000000 4753.0000000000 4753.0000000000 4753.0000000000
348 4810.0000000000 4810.0000000000 4810.0000000000 4810.0000000000
371 4811.0000000000 4811.0000000000 4811.0000000000 4811.0000000000
373 4822.0000000000 4822.0000000000 4822.0000000000 4822.0000000000
375 4825.0000000000 4825.0000000000 4825.0000000000 4825.0000000000
377 4904.0000000000 4904.0000000000 4904.0000000000 4904.0000000000
407 4934.0000000000 4934.0000000000 4934.0000000000 4934.0000000000
426 4985.0000000000 4985.0000000000 4985.0000000000 4985.0000000000
529 5003.0000000000 5003.0000000000 5003.0000000000 5003.0000000000
740 5018.0000000000 5018.0000000000 5018.0000000000 5018.0000000000
902 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
