"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
253 7.0000000000 7.0000000000 7.0000000000 7.0000000000
306 8.0000000000 8.0000000000 8.0000000000 8.0000000000
100001 -1.0000000000 8.0000000000 -1.0000000000 8.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1380.0000000000 -1380.0000000000 -1380.0000000000 -1380.0000000000
4 -1341.0000000000 -1341.0000000000 -1341.0000000000 -1341.0000000000
5 -1302.0000000000 -1302.0000000000 -1302.0000000000 -1302.0000000000
6 -1263.0000000000 -1263.0000000000 -1263.0000000000 -1263.0000000000
8 -1234.0000000000 -1234.0000000000 -1234.0000000000 -1234.0000000000
9 -1195.0000000000 -1195.0000000000 -1195.0000000000 -1195.0000000000
10 -1156.0000000000 -1156.0000000000 -1156.0000000000 -1156.0000000000
12 -1127.0000000000 -1127.0000000000 -1127.0000000000 -1127.0000000000
14 -1088.0000000000 -1088.0000000000 -1088.0000000000 -1088.0000000000
15 -1049.0000000000 -1049.0000000000 -1049.0000000000 -1049.0000000000
16 -1020.0000000000 -1020.0000000000 -1020.0000000000 -1020.0000000000
17 -981.0000000000 -981.0000000000 -981.0000000000 -981.0000000000
18 -942.0000000000 -942.0000000000 -942.0000000000 -942.0000000000
20 -903.0000000000 -903.0000000000 -903.0000000000 -903.0000000000
21 -864.0000000000 -864.0000000000 -864.0000000000 -864.0000000000
22 -825.0000000000 -825.0000000000 -825.0000000000 -825.0000000000
26 -786.0000000000 -786.0000000000 -786.0000000000 -786.0000000000
27 -757.0000000000 -757.0000000000 -757.0000000000 -757.0000000000
28 -728.0000000000 -728.0000000000 -728.0000000000 -728.0000000000
33 -699.0000000000 -699.0000000000 -699.0000000000 -699.0000000000
34 -670.0000000000 -670.0000000000 -670.0000000000 -670.0000000000
35 -641.0000000000 -641.0000000000 -641.0000000000 -641.0000000000
39 -602.0000000000 -602.0000000000 -602.0000000000 -602.0000000000
41 -563.0000000000 -563.0000000000 -563.0000000000 -563.0000000000
43 -544.0000000000 -544.0000000000 -544.0000000000 -544.0000000000
49 -525.0000000000 -525.0000000000 -525.0000000000 -525.0000000000
55 -496.0000000000 -496.0000000000 -496.0000000000 -496.0000000000
57 -467.0000000000 -467.0000000000 -467.0000000000 -467.0000000000
73 -428.0000000000 -428.0000000000 -428.0000000000 -428.0000000000
77 -409.0000000000 -409.0000000000 -409.0000000000 -409.0000000000
78 -370.0000000000 -370.0000000000 -370.0000000000 -370.0000000000
81 -331.0000000000 -331.0000000000 -331.0000000000 -331.0000000000
85 -312.0000000000 -312.0000000000 -312.0000000000 -312.0000000000
91 -283.0000000000 -283.0000000000 -283.0000000000 -283.0000000000
92 -244.0000000000 -244.0000000000 -244.0000000000 -244.0000000000
96 -215.0000000000 -215.0000000000 -215.0000000000 -215.0000000000
97 -186.0000000000 -186.0000000000 -186.0000000000 -186.0000000000
109 -157.0000000000 -157.0000000000 -157.0000000000 -157.0000000000
134 -118.0000000000 -118.0000000000 -118.0000000000 -118.0000000000
138 -99.0000000000 -99.0000000000 -99.0000000000 -99.0000000000
152 -90.0000000000 -90.0000000000 -90.0000000000 -90.0000000000
170 -81.0000000000 -81.0000000000 -81.0000000000 -81.0000000000
182 -62.0000000000 -62.0000000000 -62.0000000000 -62.0000000000
183 -61.0000000000 -61.0000000000 -61.0000000000 -61.0000000000
213 -42.0000000000 -42.0000000000 -42.0000000000 -42.0000000000
216 -33.0000000000 -33.0000000000 -33.0000000000 -33.0000000000
229 -14.0000000000 -14.0000000000 -14.0000000000 -14.0000000000
250 -5.0000000000 -5.0000000000 -5.0000000000 -5.0000000000
253 4.0000000000 4.0000000000 4.0000000000 4.0000000000
254 5.0000000000 5.0000000000 5.0000000000 5.0000000000
261 6.0000000000 6.0000000000 6.0000000000 6.0000000000
272 7.0000000000 7.0000000000 7.0000000000 7.0000000000
287 8.0000000000 8.0000000000 8.0000000000 8.0000000000
329 9.0000000000 9.0000000000 9.0000000000 9.0000000000
100001 -10.0000000000 9.0000000000 -10.0000000000 9.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1264.0000000000 -1264.0000000000 -1264.0000000000 -1264.0000000000
4 -1225.0000000000 -1225.0000000000 -1225.0000000000 -1225.0000000000
7 -1186.0000000000 -1186.0000000000 -1186.0000000000 -1186.0000000000
10 -1147.0000000000 -1147.0000000000 -1147.0000000000 -1147.0000000000
11 -1108.0000000000 -1108.0000000000 -1108.0000000000 -1108.0000000000
12 -1079.0000000000 -1079.0000000000 -1079.0000000000 -1079.0000000000
18 -1040.0000000000 -1040.0000000000 -1040.0000000000 -1040.0000000000
21 -1011.0000000000 -1011.0000000000 -1011.0000000000 -1011.0000000000
25 -972.0000000000 -972.0000000000 -972.0000000000 -972.0000000000
28 -933.0000000000 -933.0000000000 -933.0000000000 -933.0000000000
32 -894.0000000000 -894.0000000000 -894.0000000000 -894.0000000000
34 -855.0000000000 -855.0000000000 -855.0000000000 -855.0000000000
38 -816.0000000000 -816.0000000000 -816.0000000000 -816.0000000000
40 -787.0000000000 -787.0000000000 -787.0000000000 -787.0000000000
42 -748.0000000000 -748.0000000000 -748.0000000000 -748.0000000000
46 -709.0000000000 -709.0000000000 -709.0000000000 -709.0000000000
47 -680.0000000000 -680.0000000000 -680.0000000000 -680.0000000000
52 -651.0000000000 -651.0000000000 -651.0000000000 -651.0000000000
53 -622.0000000000 -622.0000000000 -622.0000000000 -622.0000000000
57 -583.0000000000 -583.0000000000 -583.0000000000 -583.0000000000
58 -554.0000000000 -554.0000000000 -554.0000000000 -554.0000000000
61 -515.0000000000 -515.0000000000 -515.0000000000 -515.0000000000
66 -476.0000000000 -476.0000000000 -476.0000000000 -476.0000000000
67 -437.0000000000 -437.0000000000 -437.0000000000 -437.0000000000
68 -398.0000000000 -398.0000000000 -398.0000000000 -398.0000000000
72 -359.0000000000 -359.0000000000 -359.0000000000 -359.0000000000
76 -340.0000000000 -340.0000000000 -340.0000000000 -340.0000000000
77 -311.0000000000 -311.0000000000 -311.0000000000 -311.0000000000
81 -282.0000000000 -282.0000000000 -282.0000000000 -282.0000000000
86 -253.0000000000 -253.0000000000 -253.0000000000 -253.0000000000
91 -214.0000000000 -214.0000000000 -214.0000000000 -214.0000000000
92 -195.0000000000 -195.0000000000 -195.0000000000 -195.0000000000
98 -176.0000000000 -176.0000000000 -176.0000000000 -176.0000000000
101 -147.0000000000 -147.0000000000 -147.0000000000 -147.0000000000
105 -118.0000000000 -118.0000000000 -118.0000000000 -118.0000000000
107 -109.0000000000 -109.0000000000 -109.0000000000 -109.0000000000
115 -90.0000000000 -90.0000000000 -90.0000000000 -90.0000000000
121 -71.0000000000 -71.0000000000 -71.0000000000 -71.0000000000
130 -52.0000000000 -52.0000000000 -52.0000000000 -52.0000000000
131 -33.0000000000 -33.0000000000 -33.0000000000 -33.0000000000
135 -24.0000000000 -24.0000000000 -24.0000000000 -24.0000000000
138 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
156 -14.0000000000 -14.0000000000 -14.0000000000 -14.0000000000
157 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
172 -4.0000000000 -4.0000000000 -4.0000000000 -4.0000000000
209 -3.0000000000 -3.0000000000 -3.0000000000 -3.0000000000
223 6.0000000000 6.0000000000 6.0000000000 6.0000000000
236 7.0000000000 7.0000000000 7.0000000000 7.0000000000
255 8.0000000000 8.0000000000 8.0000000000 8.0000000000
277 9.0000000000 9.0000000000 9.0000000000 9.0000000000
100001 -10.0000000000 9.0000000000 -10.0000000000 9.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1790.0000000000 -1790.0000000000 -1790.0000000000 -1790.0000000000
2 -1751.0000000000 -1751.0000000000 -1751.0000000000 -1751.0000000000
5 -1712.0000000000 -1712.0000000000 -1712.0000000000 -1712.0000000000
7 -1673.0000000000 -1673.0000000000 -1673.0000000000 -1673.0000000000
9 -1634.0000000000 -1634.0000000000 -1634.0000000000 -1634.0000000000
10 -1595.0000000000 -1595.0000000000 -1595.0000000000 -1595.0000000000
12 -1556.0000000000 -1556.0000000000 -1556.0000000000 -1556.0000000000
13 -1517.0000000000 -1517.0000000000 -1517.0000000000 -1517.0000000000
14 -1478.0000000000 -1478.0000000000 -1478.0000000000 -1478.0000000000
16 -1439.0000000000 -1439.0000000000 -1439.0000000000 -1439.0000000000
17 -1400.0000000000 -1400.0000000000 -1400.0000000000 -1400.0000000000
18 -1361.0000000000 -1361.0000000000 -1361.0000000000 -1361.0000000000
19 -1322.0000000000 -1322.0000000000 -1322.0000000000 -1322.0000000000
21 -1283.0000000000 -1283.0000000000 -1283.0000000000 -1283.0000000000
30 -1254.0000000000 -1254.0000000000 -1254.0000000000 -1254.0000000000
32 -1215.0000000000 -1215.0000000000 -1215.0000000000 -1215.0000000000
33 -1176.0000000000 -1176.0000000000 -1176.0000000000 -1176.0000000000
34 -1137.0000000000 -1137.0000000000 -1137.0000000000 -1137.0000000000
37 -1098.0000000000 -1098.0000000000 -1098.0000000000 -1098.0000000000
44 -1069.0000000000 -1069.0000000000 -1069.0000000000 -1069.0000000000
45 -1030.0000000000 -1030.0000000000 -1030.0000000000 -1030.0000000000
47 -991.0000000000 -991.0000000000 -991.0000000000 -991.0000000000
48 -962.0000000000 -962.0000000000 -962.0000000000 -962.0000000000
50 -923.0000000000 -923.0000000000 -923.0000000000 -923.0000000000
53 -894.0000000000 -894.0000000000 -894.0000000000 -894.0000000000
57 -855.0000000000 -855.0000000000 -855.0000000000 -855.0000000000
60 -816.0000000000 -816.0000000000 -816.0000000000 -816.0000000000
61 -777.0000000000 -777.0000000000 -777.0000000000 -777.0000000000
67 -738.0000000000 -738.0000000000 -738.0000000000 -738.0000000000
70 -709.0000000000 -709.0000000000 -709.0000000000 -709.0000000000
77 -680.0000000000 -680.0000000000 -680.0000000000 -680.0000000000
80 -641.0000000000 -641.0000000000 -641.0000000000 -641.0000000000
81 -602.0000000000 -602.0000000000 -602.0000000000 -602.0000000000
82 -573.0000000000 -573.0000000000 -573.0000000000 -573.0000000000
98 -534.0000000000 -534.0000000000 -534.0000000000 -534.0000000000
99 -515.0000000000 -515.0000000000 -515.0000000000 -515.0000000000
123 -476.0000000000 -476.0000000000 -476.0000000000 -476.0000000000
130 -437.0000000000 -437.0000000000 -437.0000000000 -437.0000000000
132 -408.0000000000 -408.0000000000 -408.0000000000 -408.0000000000
134 -369.0000000000 -369.0000000000 -369.0000000000 -369.0000000000
135 -330.0000000000 -330.0000000000 -330.0000000000 -330.0000000000
139 -311.0000000000 -311.0000000000 -311.0000000000 -311.0000000000
143 -292.0000000000 -292.0000000000 -292.0000000000 -292.0000000000
145 -263.0000000000 -263.0000000000 -263.0000000000 -263.0000000000
150 -244.0000000000 -244.0000000000 -244.0000000000 -244.0000000000
153 -215.0000000000 -215.0000000000 -215.0000000000 -215.0000000000
156 -186.0000000000 -186.0000000000 -186.0000000000 -186.0000000000
157 -167.0000000000 -167.0000000000 -167.0000000000 -167.0000000000
161 -148.0000000000 -148.0000000000 -148.0000000000 -148.0000000000
166 -129.0000000000 -129.0000000000 -129.0000000000 -129.0000000000
169 -100.0000000000 -100.0000000000 -100.0000000000 -100.0000000000
178 -81.0000000000 -81.0000000000 -81.0000000000 -81.0000000000
183 -62.0000000000 -62.0000000000 -62.0000000000 -62.0000000000
187 -43.0000000000 -43.0000000000 -43.0000000000 -43.0000000000
191 -42.0000000000 -42.0000000000 -42.0000000000 -42.0000000000
202 -33.0000000000 -33.0000000000 -33.0000000000 -33.0000000000
205 -32.0000000000 -32.0000000000 -32.0000000000 -32.0000000000
221 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
239 -22.0000000000 -22.0000000000 -22.0000000000 -22.0000000000
281 -3.0000000000 -3.0000000000 -3.0000000000 -3.0000000000
369 6.0000000000 6.0000000000 6.0000000000 6.0000000000
373 7.0000000000 7.0000000000 7.0000000000 7.0000000000
459 8.0000000000 8.0000000000 8.0000000000 8.0000000000
100001 -11.0000000000 8.0000000000 -11.0000000000 8.0000000000
