"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
302 -1.0000000000 -1.0000000000 -1.0000000000 -1.0000000000
328 8.0000000000 8.0000000000 8.0000000000 8.0000000000
534 9.0000000000 9.0000000000 9.0000000000 9.0000000000
100001 -20.0000000000 9.0000000000 -20.0000000000 9.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1284.0000000000 -1284.0000000000 -1284.0000000000 -1284.0000000000
2 -1255.0000000000 -1255.0000000000 -1255.0000000000 -1255.0000000000
3 -1216.0000000000 -1216.0000000000 -1216.0000000000 -1216.0000000000
4 -1177.0000000000 -1177.0000000000 -1177.0000000000 -1177.0000000000
9 -1138.0000000000 -1138.0000000000 -1138.0000000000 -1138.0000000000
11 -1099.0000000000 -1099.0000000000 -1099.0000000000 -1099.0000000000
13 -1060.0000000000 -1060.0000000000 -1060.0000000000 -1060.0000000000
14 -1041.0000000000 -1041.0000000000 -1041.0000000000 -1041.0000000000
17 -1002.0000000000 -1002.0000000000 -1002.0000000000 -1002.0000000000
18 -963.0000000000 -963.0000000000 -963.0000000000 -963.0000000000
19 -934.0000000000 -934.0000000000 -934.0000000000 -934.0000000000
27 -895.0000000000 -895.0000000000 -895.0000000000 -895.0000000000
28 -856.0000000000 -856.0000000000 -856.0000000000 -856.0000000000
31 -817.0000000000 -817.0000000000 -817.0000000000 -817.0000000000
35 -778.0000000000 -778.0000000000 -778.0000000000 -778.0000000000
36 -739.0000000000 -739.0000000000 -739.0000000000 -739.0000000000
39 -700.0000000000 -700.0000000000 -700.0000000000 -700.0000000000
49 -671.0000000000 -671.0000000000 -671.0000000000 -671.0000000000
52 -632.0000000000 -632.0000000000 -632.0000000000 -632.0000000000
53 -593.0000000000 -593.0000000000 -593.0000000000 -593.0000000000
55 -554.0000000000 -554.0000000000 -554.0000000000 -554.0000000000
57 -515.0000000000 -515.0000000000 -515.0000000000 -515.0000000000
58 -496.0000000000 -496.0000000000 -496.0000000000 -496.0000000000
63 -457.0000000000 -457.0000000000 -457.0000000000 -457.0000000000
64 -428.0000000000 -428.0000000000 -428.0000000000 -428.0000000000
69 -389.0000000000 -389.0000000000 -389.0000000000 -389.0000000000
74 -350.0000000000 -350.0000000000 -350.0000000000 -350.0000000000
75 -321.0000000000 -321.0000000000 -321.0000000000 -321.0000000000
81 -282.0000000000 -282.0000000000 -282.0000000000 -282.0000000000
82 -243.0000000000 -243.0000000000 -243.0000000000 -243.0000000000
84 -214.0000000000 -214.0000000000 -214.0000000000 -214.0000000000
85 -195.0000000000 -195.0000000000 -195.0000000000 -195.0000000000
90 -176.0000000000 -176.0000000000 -176.0000000000 -176.0000000000
95 -157.0000000000 -157.0000000000 -157.0000000000 -157.0000000000
99 -128.0000000000 -128.0000000000 -128.0000000000 -128.0000000000
102 -109.0000000000 -109.0000000000 -109.0000000000 -109.0000000000
106 -90.0000000000 -90.0000000000 -90.0000000000 -90.0000000000
113 -81.0000000000 -81.0000000000 -81.0000000000 -81.0000000000
123 -62.0000000000 -62.0000000000 -62.0000000000 -62.0000000000
162 -43.0000000000 -43.0000000000 -43.0000000000 -43.0000000000
174 -42.0000000000 -42.0000000000 -42.0000000000 -42.0000000000
177 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
193 -22.0000000000 -22.0000000000 -22.0000000000 -22.0000000000
194 -3.0000000000 -3.0000000000 -3.0000000000 -3.0000000000
212 6.0000000000 6.0000000000 6.0000000000 6.0000000000
217 7.0000000000 7.0000000000 7.0000000000 7.0000000000
100001 -12.0000000000 7.0000000000 -12.0000000000 7.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1293.0000000000 -1293.0000000000 -1293.0000000000 -1293.0000000000
5 -1254.0000000000 -1254.0000000000 -1254.0000000000 -1254.0000000000
7 -1215.0000000000 -1215.0000000000 -1215.0000000000 -1215.0000000000
8 -1176.0000000000 -1176.0000000000 -1176.0000000000 -1176.0000000000
12 -1137.0000000000 -1137.0000000000 -1137.0000000000 -1137.0000000000
14 -1098.0000000000 -1098.0000000000 -1098.0000000000 -1098.0000000000
17 -1059.0000000000 -1059.0000000000 -1059.0000000000 -1059.0000000000
18 -1030.0000000000 -1030.0000000000 -1030.0000000000 -1030.0000000000
19 -991.0000000000 -991.0000000000 -991.0000000000 -991.0000000000
25 -952.0000000000 -952.0000000000 -952.0000000000 -952.0000000000
26 -913.0000000000 -913.0000000000 -913.0000000000 -913.0000000000
27 -874.0000000000 -874.0000000000 -874.0000000000 -874.0000000000
29 -835.0000000000 -835.0000000000 -835.0000000000 -835.0000000000
31 -796.0000000000 -796.0000000000 -796.0000000000 -796.0000000000
33 -757.0000000000 -757.0000000000 -757.0000000000 -757.0000000000
36 -718.0000000000 -718.0000000000 -718.0000000000 -718.0000000000
40 -679.0000000000 -679.0000000000 -679.0000000000 -679.0000000000
43 -640.0000000000 -640.0000000000 -640.0000000000 -640.0000000000
47 -601.0000000000 -601.0000000000 -601.0000000000 -601.0000000000
60 -572.0000000000 -572.0000000000 -572.0000000000 -572.0000000000
64 -533.0000000000 -533.0000000000 -533.0000000000 -533.0000000000
66 -504.0000000000 -504.0000000000 -504.0000000000 -504.0000000000
70 -465.0000000000 -465.0000000000 -465.0000000000 -465.0000000000
72 -436.0000000000 -436.0000000000 -436.0000000000 -436.0000000000
76 -397.0000000000 -397.0000000000 -397.0000000000 -397.0000000000
81 -378.0000000000 -378.0000000000 -378.0000000000 -378.0000000000
87 -349.0000000000 -349.0000000000 -349.0000000000 -349.0000000000
90 -330.0000000000 -330.0000000000 -330.0000000000 -330.0000000000
92 -301.0000000000 -301.0000000000 -301.0000000000 -301.0000000000
101 -282.0000000000 -282.0000000000 -282.0000000000 -282.0000000000
108 -253.0000000000 -253.0000000000 -253.0000000000 -253.0000000000
117 -234.0000000000 -234.0000000000 -234.0000000000 -234.0000000000
119 -205.0000000000 -205.0000000000 -205.0000000000 -205.0000000000
121 -176.0000000000 -176.0000000000 -176.0000000000 -176.0000000000
128 -137.0000000000 -137.0000000000 -137.0000000000 -137.0000000000
155 -118.0000000000 -118.0000000000 -118.0000000000 -118.0000000000
180 -89.0000000000 -89.0000000000 -89.0000000000 -89.0000000000
183 -80.0000000000 -80.0000000000 -80.0000000000 -80.0000000000
184 -61.0000000000 -61.0000000000 -61.0000000000 -61.0000000000
185 -42.0000000000 -42.0000000000 -42.0000000000 -42.0000000000
213 -33.0000000000 -33.0000000000 -33.0000000000 -33.0000000000
214 -24.0000000000 -24.0000000000 -24.0000000000 -24.0000000000
219 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
225 -14.0000000000 -14.0000000000 -14.0000000000 -14.0000000000
228 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
241 -12.0000000000 -12.0000000000 -12.0000000000 -12.0000000000
245 7.0000000000 7.0000000000 7.0000000000 7.0000000000
269 8.0000000000 8.0000000000 8.0000000000 8.0000000000
284 9.0000000000 9.0000000000 9.0000000000 9.0000000000
100001 -20.0000000000 9.0000000000 -20.0000000000 9.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1585.0000000000 -1585.0000000000 -1585.0000000000 -1585.0000000000
2 -1556.0000000000 -1556.0000000000 -1556.0000000000 -1556.0000000000
6 -1517.0000000000 -1517.0000000000 -1517.0000000000 -1517.0000000000
8 -1478.0000000000 -1478.0000000000 -1478.0000000000 -1478.0000000000
15 -1439.0000000000 -1439.0000000000 -1439.0000000000 -1439.0000000000
16 -1400.0000000000 -1400.0000000000 -1400.0000000000 -1400.0000000000
18 -1371.0000000000 -1371.0000000000 -1371.0000000000 -1371.0000000000
21 -1332.0000000000 -1332.0000000000 -1332.0000000000 -1332.0000000000
24 -1293.0000000000 -1293.0000000000 -1293.0000000000 -1293.0000000000
25 -1254.0000000000 -1254.0000000000 -1254.0000000000 -1254.0000000000
26 -1215.0000000000 -1215.0000000000 -1215.0000000000 -1215.0000000000
32 -1176.0000000000 -1176.0000000000 -1176.0000000000 -1176.0000000000
36 -1137.0000000000 -1137.0000000000 -1137.0000000000 -1137.0000000000
40 -1098.0000000000 -1098.0000000000 -1098.0000000000 -1098.0000000000
41 -1059.0000000000 -1059.0000000000 -1059.0000000000 -1059.0000000000
42 -1030.0000000000 -1030.0000000000 -1030.0000000000 -1030.0000000000
43 -991.0000000000 -991.0000000000 -991.0000000000 -991.0000000000
45 -952.0000000000 -952.0000000000 -952.0000000000 -952.0000000000
46 -923.0000000000 -923.0000000000 -923.0000000000 -923.0000000000
47 -894.0000000000 -894.0000000000 -894.0000000000 -894.0000000000
48 -855.0000000000 -855.0000000000 -855.0000000000 -855.0000000000
52 -826.0000000000 -826.0000000000 -826.0000000000 -826.0000000000
62 -787.0000000000 -787.0000000000 -787.0000000000 -787.0000000000
66 -758.0000000000 -758.0000000000 -758.0000000000 -758.0000000000
68 -719.0000000000 -719.0000000000 -719.0000000000 -719.0000000000
73 -690.0000000000 -690.0000000000 -690.0000000000 -690.0000000000
77 -651.0000000000 -651.0000000000 -651.0000000000 -651.0000000000
78 -612.0000000000 -612.0000000000 -612.0000000000 -612.0000000000
83 -573.0000000000 -573.0000000000 -573.0000000000 -573.0000000000
84 -534.0000000000 -534.0000000000 -534.0000000000 -534.0000000000
93 -505.0000000000 -505.0000000000 -505.0000000000 -505.0000000000
95 -466.0000000000 -466.0000000000 -466.0000000000 -466.0000000000
104 -437.0000000000 -437.0000000000 -437.0000000000 -437.0000000000
105 -418.0000000000 -418.0000000000 -418.0000000000 -418.0000000000
115 -379.0000000000 -379.0000000000 -379.0000000000 -379.0000000000
117 -350.0000000000 -350.0000000000 -350.0000000000 -350.0000000000
121 -311.0000000000 -311.0000000000 -311.0000000000 -311.0000000000
123 -292.0000000000 -292.0000000000 -292.0000000000 -292.0000000000
131 -263.0000000000 -263.0000000000 -263.0000000000 -263.0000000000
153 -234.0000000000 -234.0000000000 -234.0000000000 -234.0000000000
156 -205.0000000000 -205.0000000000 -205.0000000000 -205.0000000000
158 -186.0000000000 -186.0000000000 -186.0000000000 -186.0000000000
162 -157.0000000000 -157.0000000000 -157.0000000000 -157.0000000000
167 -128.0000000000 -128.0000000000 -128.0000000000 -128.0000000000
194 -119.0000000000 -119.0000000000 -119.0000000000 -119.0000000000
204 -110.0000000000 -110.0000000000 -110.0000000000 -110.0000000000
205 -109.0000000000 -109.0000000000 -109.0000000000 -109.0000000000
208 -80.0000000000 -80.0000000000 -80.0000000000 -80.0000000000
226 -61.0000000000 -61.0000000000 -61.0000000000 -61.0000000000
236 -52.0000000000 -52.0000000000 -52.0000000000 -52.0000000000
241 -33.0000000000 -33.0000000000 -33.0000000000 -33.0000000000
245 -24.0000000000 -24.0000000000 -24.0000000000 -24.0000000000
251 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
252 -14.0000000000 -14.0000000000 -14.0000000000 -14.0000000000
255 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
267 -12.0000000000 -12.0000000000 -12.0000000000 -12.0000000000
268 7.0000000000 7.0000000000 7.0000000000 7.0000000000
432 8.0000000000 8.0000000000 8.0000000000 8.0000000000
100001 -21.0000000000 8.0000000000 -21.0000000000 8.0000000000
